DeliveryEntity,ReportingDate,AccruedFeesAmountDebitCreditIndicator,AccruedFeesAmountReportingAmount,AccruedFeesAmountReportingCurrency,AccruedFeesAmountTransactionAmount,AccruedFeesAmountTransactionCurrency,AlternativeLocalReferenceIdentifier,ApprovedLossGivenDefaultRatingDate,ArrangementParticipationType,BaselIIProductType,BookType,BorrowingBaseReportingAmount,BorrowingBaseReportingCurrency,BorrowingBaseTransactionAmount,BorrowingBaseTransactionCurrency,BusinessSegment,ContractStatus,ContractStatusDate,CreditAgreement,CreditAssessmentForDrawDownUnderUnadvisedCreditLimitIndicator,CreditConversionFactor,CreditLimitReportingAmount,CreditLimitReportingCurrency,CreditLimitTransactionAmount,CreditLimitTransactionCurrency,CreditProductProgramSegment,Default,DefaultDate,DefaultEndDate,DownturnLossGivenDefault,EADAmountBeforeApplicationOfConservatismReportingAmount,EADAmountBeforeApplicationOfConservatismReportingCurrency,EADAmountBeforeApplicationOfConservatismTransactionAmount,EADAmountBeforeApplicationOfConservatismTransactionCurrency,EADModelCode,ELBEPercentageBeforeApplicationOfConservatism,ExemptionFromAdvancedInternalRatingBasedApproach,ExposureAtDefaultReportingAmount,ExposureAtDefaultReportingCurrency,FacilityType,Forborne,ForborneDate,GlobalFacilityIdentifier,HighQualityIndicator,Ifrs9RiskStage,IncomeProducingRealEstateFinance,InfrastructuralSupportingFactor,InsuredFlag,LandAcquisitionDevelopmentAndConstructionExposureFinance,LGDMarginOfConservatism,LGDModelCode,LGDPercentageBeforeConservatism,LGDType,LoanLossAllowanceRcoa,LoanLossAllowanceReportingAmount,LoanLossAllowanceReportingCurrency,LoanLossAllowanceTransactionAmount,LoanLossAllowanceTransactionCurrency,LocalFacilityIdentifier,LocalReferenceIdentifier,LossGivenDefaultClass,MaturityDate,NonperformingEndDate,NonperformingStartDate,ParentCreditFacility,ParentCreditFacilitySourceSystemIdentifier,PDMarginOfConservatism,PDModelCode,PDPercentageBeforeConservatism,PensionerFlag,PerformingIndicator,PlNplIndicator,ProbabilityOfDefault,ProductProgram,ProjectFinancePhaseIndicator,ReportingEntity,Revolving,RiskWeightedExposureApproach,SourceSystemIdentifier,SpecialisedLendingType,ThroughTheCycleLossGivenDefault,TradeDate,TypeOfCommitment,UnadvisedCreditLimitReportingAmount,UnadvisedCreditLimitReportingCurrency,UnadvisedCreditLimitTransactionAmount,UnadvisedCreditLimitTransactionCurrency,UndrawnRcoa,UndrawnReportingAmount,UndrawnReportingCurrency,UndrawnTransactionAmount,UndrawnTransactionCurrency
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26112010,0,EUR,0,EUR,1N00000015,0000001/N/CDV,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2010-10-31,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N00000016,0000001/N/000001MP04A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-05-30,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N00000017,0000001/N/000001MP05A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-05-30,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N00000018,0000001/N/000001FP00A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N00000019,0000001/N/162100LY99A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N00012532,0001253/N/346000EUR0001253,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2010-03-29,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N00012533,0001253/N/343100EUR0001253,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2010-04-27,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,USD,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,USD,1N00012534,0001253/N/343100USD0001253,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2022-01-27,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,GBP,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,GBP,1N00012535,0001253/N/343100GBP0001253,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2022-07-22,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N00012553,0001255/N/001255NS01A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2010-04-27,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,BCF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N00013082,0001308/N/FUS,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-05-06,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N00013083,0001308/N/001308CV00A,null,null,null,null,1N00013082,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-05-06,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,CAD,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134910,0001349/N/001349NS03A,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-11,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,HUF,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134911,0001349/N/00013490002,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-11,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,PLN,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134912,0001349/N/00013490003,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-11,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,RON,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134913,0001349/N/00013490004,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-11,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,SEK,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134914,0001349/N/00013490005,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-11,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,SGD,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134915,0001349/N/00013490006,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-11,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,ZAR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134916,0001349/N/00013490007,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-11,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N000000110,0000001/N/162100MP02A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N000000111,0000001/N/162100MP08A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N000000112,0000001/N/162100MP13A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N000000113,0000001/N/162100MP14A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N000000114,0000001/N/162100MP16A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N000000115,0000001/N/162100MP17A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N000000116,0000001/N/162100MP18A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N000000117,0000001/N/162100MP19A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N000000118,0000001/N/162100MP22A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N000000119,0000001/N/162100MP23A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N000000121,0000001/N/162100MP25A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,EUR,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,26111010,0,EUR,0,EUR,1N000000122,0000001/N/162100MP99A,null,null,null,null,null,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2012-06-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,ILS,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134917,0001349/N/00013490023,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-01,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,CZK,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134918,0001349/N/00013490008,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-13,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,THB,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134919,0001349/N/00013490019,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-13,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,USD,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N00013492,0001349/N/001349NS19A,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2006-05-03,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,MAD,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134920,0001349/N/00013490022,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-14,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,AED,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134921,0001349/N/00013490009,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-15,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,NZD,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134922,0001349/N/00013490014,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-15,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,SEK,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134923,0001349/N/00013490017,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-20,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,HUF,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134924,0001349/N/00013490011,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-21,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,SGD,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134925,0001349/N/00013490018,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-21,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,DKK,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134926,0001349/N/00013490010,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-23,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,NOK,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134927,0001349/N/00013490013,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-23,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,PLN,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134928,0001349/N/00013490015,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-23,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,TND,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N000134929,0001349/N/00013490021,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2015-04-23,Y,null,null,null,null,null,0,EUR,0,EUR
IHUB-FR1,2024-12-31,D,null,null,null,null,null,null,null,null,BB,null,null,null,null,1161,ACTIVE,null,N,null,null,0,EUR,0,HKD,null,null,null,null,0,null,null,null,null,null,null,null,0,EUR,CF,null,null,null,N,IFRSSTG1,null,N,null,null,null,null,null,null,null,0,EUR,0,EUR,1N00013493,0001349/N/001349NS08A,null,null,null,null,1N000134933,AAB.SYS.2180,null,null,null,null,null,NPL,null,null,null,810219,N,AIRB,AAB.SYS.2180,null,null,2006-05-24,Y,null,null,null,null,null,0,EUR,0,EUR
