RatingID,AnnualTurnover,AnnualTurnoverDirect,AnnualTurnoverLBR,TotalAssets,TotalAssetsDirect,TotalAssetsLBR,TurnoverSource,AssetsSource
2864686.0,null,null,null,null,null,null,None,None
2945829.0,null,null,null,null,null,null,None,None
2937158.0,null,null,null,null,null,null,None,None
2856708.0,2294000,2294000,null,18216000,18216000,null,Direct,Direct
2872676.0,1.157E8,null,1.157E8,4.70621E10,null,4.70621E10,LBR,LBR
2933552.0,null,null,null,null,null,null,None,None
747461.0,null,null,null,null,null,null,None,None
750669.0,null,null,null,null,null,null,None,None
1287431.0,null,null,null,null,null,null,None,None
2856702.0,null,null,null,null,null,null,None,None
2938270.0,null,null,null,null,null,null,None,None
2900721.0,null,null,null,null,null,null,None,None
352248.0,null,null,null,null,null,null,None,None
2893729.0,null,null,null,null,null,null,None,None
2595503.0,null,null,null,null,null,null,None,None
2892534.0,3029000,3029000,null,25290000,25290000,null,Direct,Direct
2864770.0,null,null,null,null,null,null,None,None
2897520.0,null,null,null,null,null,null,None,None
2826866.0,null,null,null,null,null,null,None,None
2952315.0,null,null,null,null,null,null,None,None
2908360.0,null,null,null,null,null,null,None,None
2951172.0,null,null,null,null,null,null,None,None
2897713.0,64773000,64773000,null,31919000,31919000,null,Direct,Direct
755586.0,null,null,null,null,null,null,None,None
2948920.0,null,null,null,null,null,null,None,None
2875956.0,null,null,null,null,null,null,None,None
2890495.0,null,null,null,null,null,null,None,None
2797084.0,null,null,null,null,null,null,None,None
2937036.0,null,null,null,null,null,null,None,None
2506273.0,null,null,null,null,null,null,None,None
2894615.0,null,null,null,null,null,null,None,None
2790031.0,1708700000,1708700000,null,2696400000,2696400000,null,Direct,Direct
2948943.0,22646000,22646000,null,22733000,22733000,null,Direct,Direct
2951639.0,null,null,null,null,null,null,None,None
2851934.0,null,null,null,null,null,null,None,None
774531.0,null,null,null,null,null,null,None,None
2888737.0,1190429000,1190429000,null,1512217000,1512217000,null,Direct,Direct
751709.0,null,null,null,null,null,null,None,None
2878617.0,null,null,null,null,null,null,None,None
2914486.0,null,null,null,null,null,null,None,None
2888732.0,32150000,32150000,null,2780000,2780000,null,Direct,Direct
2916183.0,null,null,null,null,null,null,None,None
1251572.0,null,null,null,null,null,null,None,None
2931995.0,null,null,null,null,null,null,None,None
2941007.0,null,null,null,null,null,null,None,None
1017423.0,null,null,null,null,null,null,None,None
351166.0,null,null,null,null,null,null,None,None
2960780.0,null,null,null,null,null,null,None,None
2909038.0,null,null,null,null,null,null,None,None
2951515.0,null,null,null,null,null,null,None,None
2858372.0,null,null,null,null,null,null,None,None
773598.0,null,null,null,null,null,null,None,None
1536965.0,null,null,null,null,null,null,None,None
2922928.0,null,null,null,null,null,null,None,None
1284063.0,null,null,null,null,null,null,None,None
2912842.0,null,null,null,null,null,null,None,None
2785490.0,null,null,null,null,null,null,None,None
2950502.0,null,null,null,null,null,null,None,None
2890809.0,null,null,null,null,null,null,None,None
2871295.0,null,null,null,null,null,null,None,None
2929385.0,null,null,null,null,null,null,None,None
2898762.0,null,null,null,null,null,null,None,None
2249731.0,null,null,null,null,null,null,None,None
2889646.0,null,null,null,null,null,null,None,None
2913317.0,null,null,null,null,null,null,None,None
340794.0,null,null,null,null,null,null,None,None
2786370.0,null,null,null,null,null,null,None,None
2721211.0,null,null,null,null,null,null,None,None
2914912.0,null,null,null,null,null,null,None,None
2845356.0,null,null,null,null,null,null,None,None
1221952.0,null,null,null,null,null,null,None,None
2799685.0,null,null,null,null,null,null,None,None
2932079.0,14902000000,14902000000,null,380487000000,380487000000,null,Direct,Direct
2949045.0,null,null,null,null,null,null,None,None
770288.0,null,null,null,null,null,null,None,None
332828.0,null,null,null,null,null,null,None,None
2844328.0,40532000,40532000,null,33346000,33346000,null,Direct,Direct
333435.0,null,null,null,null,null,null,None,None
2942271.0,4.369882E8,null,4.369882E8,1.117425865E10,null,1.117425865E10,LBR,LBR
2938681.0,null,null,null,null,null,null,None,None
2869161.0,null,null,null,null,null,null,None,None
2960219.0,null,null,null,null,null,null,None,None
348525.0,null,null,null,null,null,null,None,None
2893103.0,null,null,null,null,null,null,None,None
2859956.0,null,null,null,null,null,null,None,None
2938584.0,13055000,13055000,null,10463000,10463000,null,Direct,Direct
2879596.0,null,null,null,null,null,null,None,None
2836973.0,null,null,null,null,null,null,None,None
2961116.0,5.6068362E8,null,5.6068362E8,1.262218059E10,null,1.262218059E10,LBR,LBR
2931154.0,null,null,null,null,null,null,None,None
2765002.0,null,null,null,null,null,null,None,None
2924165.0,null,null,null,null,null,null,None,None
2873684.0,null,null,null,null,null,null,None,None
921250.0,null,null,null,null,null,null,None,None
2941173.0,null,null,null,null,null,null,None,None
2874988.0,null,null,null,null,null,null,None,None
2948743.0,null,null,null,null,null,null,None,None
2935384.0,null,null,null,null,null,null,None,None
340662.0,null,null,null,null,null,null,None,None
1257404.0,null,null,null,null,null,null,None,None
2872148.0,null,null,null,null,null,null,None,None
2719469.0,null,null,null,null,null,null,None,None
2896442.0,null,null,null,null,null,null,None,None
2450111.0,null,null,null,null,null,null,None,None
2101289.0,null,null,null,null,null,null,None,None
2939267.0,null,null,null,null,null,null,None,None
2588005.0,null,null,null,null,null,null,None,None
2916201.0,null,null,null,null,null,null,None,None
2907695.0,null,null,null,null,null,null,None,None
2904899.0,32380000,32380000,null,10250000,10250000,null,Direct,Direct
2885726.0,null,null,null,null,null,null,None,None
355977.0,null,null,null,null,null,null,None,None
2917128.0,26059000,26059000,null,5386000,5386000,null,Direct,Direct
2907909.0,null,null,null,null,null,null,None,None
1358811.0,null,null,null,null,null,null,None,None
2662015.0,null,null,null,null,null,null,None,None
2953366.0,null,null,null,null,null,null,None,None
2935863.0,null,null,null,null,null,null,None,None
753157.0,null,null,null,null,null,null,None,None
2862561.0,null,null,null,null,null,null,None,None
753848.0,null,null,null,null,null,null,None,None
2934485.0,null,null,null,null,null,null,None,None
2890232.0,null,null,null,null,null,null,None,None
2949408.0,null,null,null,null,null,null,None,None
2895232.0,null,null,null,null,null,null,None,None
2869205.0,null,null,null,null,null,null,None,None
2955783.0,null,null,null,null,null,null,None,None
2874323.0,null,null,null,null,null,null,None,None
349514.0,null,null,null,null,null,null,None,None
2886526.0,null,null,null,null,null,null,None,None
2879548.0,null,null,null,null,null,null,None,None
342894.0,null,null,null,null,null,null,None,None
2834242.0,291000,291000,null,9417000,9417000,null,Direct,Direct
2885271.0,null,null,null,null,null,null,None,None
2933500.0,6.30145686E8,null,6.30145686E8,4.4503810292E10,null,4.4503810292E10,LBR,LBR
2904221.0,null,null,null,null,null,null,None,None
2895221.0,null,null,null,null,null,null,None,None
2917653.0,null,null,null,null,null,null,None,None
1009398.0,null,null,null,null,null,null,None,None
2911892.0,null,null,null,null,null,null,None,None
2942635.0,null,null,null,null,null,null,None,None
2873106.0,null,null,null,null,null,null,None,None
2932643.0,null,null,null,null,null,null,None,None
2190916.0,null,null,null,null,null,null,None,None
2246313.0,null,null,null,null,null,null,None,None
2294971.0,null,null,null,null,null,null,None,None
1038766.0,null,null,null,null,null,null,None,None
2909339.0,null,null,null,null,null,null,None,None
2855043.0,1849000,1849000,null,5969000,5969000,null,Direct,Direct
2947319.0,1332000,1332000,null,6533000,6533000,null,Direct,Direct
687563.0,null,null,null,null,null,null,None,None
2774394.0,24952000,24952000,null,17402000,17402000,null,Direct,Direct
2938409.0,null,null,null,null,null,null,None,None
2913394.0,null,null,null,null,null,null,None,None
2793198.0,null,null,null,null,null,null,None,None
1481487.0,null,null,null,null,null,null,None,None
2909580.0,null,null,null,null,null,null,None,None
2938156.0,null,null,null,null,null,null,None,None
2950937.0,3270000,3270000,null,4434000,4434000,null,Direct,Direct
2877447.0,null,null,null,null,null,null,None,None
2943159.0,null,null,null,null,null,null,None,None
2919203.0,null,null,null,null,null,null,None,None
635653.0,null,null,null,null,null,null,None,None
2632911.0,null,null,null,null,null,null,None,None
2939305.0,null,null,null,null,null,null,None,None
2246458.0,null,null,null,null,null,null,None,None
2925134.0,null,null,null,null,null,null,None,None
788051.0,null,null,null,null,null,null,None,None
2772676.0,null,null,null,null,null,null,None,None
1888842.0,null,null,null,null,null,null,None,None
2842925.0,null,null,null,null,null,null,None,None
2879669.0,24163000,24163000,null,17286000,17286000,null,Direct,Direct
2890223.0,null,null,null,null,null,null,None,None
2945178.0,null,null,null,null,null,null,None,None
2317631.0,null,null,null,null,null,null,None,None
2906466.0,null,null,null,null,null,null,None,None
2851155.0,null,null,null,null,null,null,None,None
340938.0,null,null,null,null,null,null,None,None
2907954.0,null,null,null,null,null,null,None,None
2935891.0,null,null,null,null,null,null,None,None
2923395.0,null,null,null,null,null,null,None,None
937606.0,null,null,null,null,null,null,None,None
2869789.0,null,null,null,null,null,null,None,None
2834422.0,null,null,null,null,null,null,None,None
1037227.0,null,null,null,null,null,null,None,None
2881662.0,1.1360000000000002E9,null,1.1360000000000002E9,5.61844E10,null,5.61844E10,LBR,LBR
2469213.0,null,null,null,null,null,null,None,None
2864632.0,null,null,null,null,null,null,None,None
2958928.0,null,null,null,null,null,null,None,None
2948708.0,null,null,null,null,null,null,None,None
2930669.0,null,null,null,null,null,null,None,None
2920134.0,null,null,null,null,null,null,None,None
2882210.0,null,null,null,null,null,null,None,None
2855244.0,null,null,null,null,null,null,None,None
2916163.0,null,null,null,null,null,null,None,None
2853936.0,null,null,null,null,null,null,None,None
766410.0,null,null,null,null,null,null,None,None
2884903.0,852000,852000,null,3580000,3580000,null,Direct,Direct
2940800.0,null,null,null,null,null,null,None,None
1701219.0,null,null,null,null,null,null,None,None
2870757.0,null,null,null,null,null,null,None,None
2943199.0,null,null,null,null,null,null,None,None
2910693.0,null,null,null,null,null,null,None,None
2924680.0,null,null,null,null,null,null,None,None
362342.0,null,null,null,null,null,null,None,None
2200402.0,null,null,null,null,null,null,None,None
1271681.0,null,null,null,null,null,null,None,None
2750885.0,null,null,null,null,null,null,None,None
2879759.0,null,null,null,null,null,null,None,None
352252.0,null,null,null,null,null,null,None,None
2960034.0,null,null,null,null,null,null,None,None
352216.0,null,null,null,null,null,null,None,None
972537.0,null,null,null,null,null,null,None,None
2954091.0,null,null,null,null,null,null,None,None
2790565.0,1740000,1740000,null,13422000,13422000,null,Direct,Direct
2870288.0,null,null,null,null,null,null,None,None
745251.0,null,null,null,null,null,null,None,None
350757.0,null,null,null,null,null,null,None,None
2905668.0,4494000,4494000,null,1664000,1664000,null,Direct,Direct
2438116.0,null,null,null,null,null,null,None,None
2913023.0,null,null,null,438600000,438600000,null,None,Direct
2865639.0,82011000,82011000,null,83272000,83272000,null,Direct,Direct
2909477.0,null,null,null,null,null,null,None,None
2957217.0,null,null,null,null,null,null,None,None
2880389.0,null,null,null,null,null,null,None,None
2898801.0,null,null,null,null,null,null,None,None
2827221.0,null,null,null,null,null,null,None,None
2894020.0,null,null,null,null,null,null,None,None
2893990.0,6245000,6245000,null,2865000,2865000,null,Direct,Direct
2873623.0,2450000,2450000,null,1672000,1672000,null,Direct,Direct
2893918.0,null,null,null,null,null,null,None,None
1385720.0,null,null,null,null,null,null,None,None
2368962.0,null,null,null,null,null,null,None,None
2044563.0,null,null,null,null,null,null,None,None
2911818.0,null,null,null,null,null,null,None,None
2921293.0,null,null,null,null,null,null,None,None
1829086.0,null,null,null,null,null,null,None,None
2938839.0,null,null,null,null,null,null,None,None
2929368.0,null,null,null,null,null,null,None,None
2909658.0,null,null,null,null,null,null,None,None
1151754.0,null,null,null,null,null,null,None,None
2908832.0,null,null,null,null,null,null,None,None
2877733.0,null,null,null,null,null,null,None,None
2934760.0,null,null,null,null,null,null,None,None
2873345.0,null,null,null,null,null,null,None,None
2500447.0,null,null,null,null,null,null,None,None
2881234.0,null,null,null,null,null,null,None,None
2929677.0,null,null,null,null,null,null,None,None
2888520.0,null,null,null,null,null,null,None,None
1533627.0,null,null,null,null,null,null,None,None
2851640.0,null,null,null,null,null,null,None,None
2854461.0,1.3068648E10,null,1.3068648E10,1.500368184E12,null,1.500368184E12,LBR,LBR
2955684.0,null,null,null,null,null,null,None,None
1435605.0,null,null,null,null,null,null,None,None
2897672.0,null,null,null,null,null,null,None,None
2833816.0,null,null,null,null,null,null,None,None
2925150.0,null,null,null,null,null,null,None,None
2054960.0,null,null,null,null,null,null,None,None
2955752.0,null,null,null,null,null,null,None,None
2833644.0,171936000,171936000,null,72528000,72528000,null,Direct,Direct
2917251.0,5135949000,5135949000,null,2164610000,2164610000,null,Direct,Direct
694455.0,null,null,null,null,null,null,None,None
2960441.0,null,null,null,null,null,null,None,None
1270158.0,null,null,null,null,null,null,None,None
2736422.0,null,null,null,null,null,null,None,None
2742416.0,null,null,null,null,null,null,None,None
1993469.0,null,null,null,null,null,null,None,None
2909741.0,null,null,null,null,null,null,None,None
2877925.0,74390000,74390000,null,25563000,25563000,null,Direct,Direct
2854389.0,null,null,null,null,null,null,None,None
1423728.0,null,null,null,null,null,null,None,None
370678.0,null,null,null,null,null,null,None,None
2897174.0,60592000,60592000,null,17639000,17639000,null,Direct,Direct
2901414.0,null,null,null,null,null,null,None,None
985637.0,null,null,null,null,null,null,None,None
754089.0,null,null,null,null,null,null,None,None
352356.0,null,null,null,null,null,null,None,None
2856818.0,null,null,null,null,null,null,None,None
2949901.0,null,null,null,null,null,null,None,None
2820537.0,4658000,4658000,null,1899000,1899000,null,Direct,Direct
350574.0,null,null,null,null,null,null,None,None
2954615.0,null,null,null,null,null,null,None,None
2911146.0,null,null,null,null,null,null,None,None
2950845.0,7.539161999999999E9,null,7.539161999999999E9,3.0568392058E11,null,3.0568392058E11,LBR,LBR
2929214.0,null,null,null,null,null,null,None,None
1253233.0,null,null,null,null,null,null,None,None
2921434.0,null,null,null,null,null,null,None,None
758296.0,null,null,null,null,null,null,None,None
2872312.0,null,null,null,null,null,null,None,None
2952941.0,null,null,null,null,null,null,None,None
2796145.0,11272000,11272000,null,8919000,8919000,null,Direct,Direct
2897686.0,6.317503283120001E9,null,6.317503283120001E9,1.3035573648688E11,null,1.3035573648688E11,LBR,LBR
2955266.0,118877000,118877000,null,3036525000,3036525000,null,Direct,Direct
2892982.0,null,null,null,null,null,null,None,None
2768254.0,null,null,null,null,null,null,None,None
2889231.0,null,null,null,null,null,null,None,None
2745838.0,null,null,null,null,null,null,None,None
2310699.0,null,null,null,null,null,null,None,None
2827645.0,null,null,null,null,null,null,None,None
2810009.0,null,null,null,null,null,null,None,None
2872034.0,null,null,null,null,null,null,None,None
769544.0,null,null,null,null,null,null,None,None
2856968.0,3052528.3976244,3052528.3976244,null,1137058.17909243,1137058.17909243,null,Direct,Direct
2849056.0,9657000,9657000,null,5250000,5250000,null,Direct,Direct
2817032.0,null,null,null,null,null,null,None,None
2913689.0,null,null,null,null,null,null,None,None
2930362.0,385000,385000,null,4436000,4436000,null,Direct,Direct
2932149.0,1.274507848E10,null,1.274507848E10,7.628837174E11,null,7.628837174E11,LBR,LBR
2871812.0,null,null,null,null,null,null,None,None
2881488.0,null,null,null,null,null,null,None,None
2941508.0,10696000,10696000,null,16284000,16284000,null,Direct,Direct
2867553.0,null,null,null,85194000,85194000,null,None,Direct
2917068.0,71809000,71809000,null,30043000,30043000,null,Direct,Direct
2770030.0,null,null,null,null,null,null,None,None
2942649.0,505610000,505610000,null,685986000,685986000,null,Direct,Direct
2898016.0,0,0,null,3553000,3553000,null,Direct,Direct
341166.0,null,null,null,null,null,null,None,None
2871195.0,510000,510000,null,2093000,2093000,null,Direct,Direct
2887416.0,163730000,163730000,null,18922000,18922000,null,Direct,Direct
2222318.0,null,null,null,null,null,null,None,None
2851755.0,null,null,null,null,null,null,None,None
1577852.0,null,null,null,null,null,null,None,None
332591.0,null,null,null,null,null,null,None,None
2866852.0,null,null,null,null,null,null,None,None
1590982.0,null,null,null,null,null,null,None,None
1179928.0,null,null,null,null,null,null,None,None
2949357.0,null,null,null,null,null,null,None,None
2957333.0,null,null,null,null,null,null,None,None
768148.0,null,null,null,null,null,null,None,None
2875835.0,629000,629000,null,445000,445000,null,Direct,Direct
2926417.0,null,null,null,null,null,null,None,None
2919028.0,null,null,null,null,null,null,None,None
2951444.0,null,null,null,null,null,null,None,None
2951873.0,null,null,null,null,null,null,None,None
2928444.0,7.130558604000002E10,null,7.130558604000002E10,2.18516984068E12,null,2.18516984068E12,LBR,LBR
2883158.0,null,null,null,null,null,null,None,None
2095736.0,null,null,null,null,null,null,None,None
2658528.0,null,null,null,null,null,null,None,None
2950170.0,null,null,null,null,null,null,None,None
2872375.0,null,null,null,null,null,null,None,None
2940700.0,null,null,null,null,null,null,None,None
2956712.0,null,null,null,null,null,null,None,None
2853671.0,null,null,null,null,null,null,None,None
2807136.0,null,null,null,null,null,null,None,None
2851676.0,null,null,null,null,null,null,None,None
349245.0,null,null,null,null,null,null,None,None
2871089.0,null,null,null,400970000,400970000,null,None,Direct
764686.0,null,null,null,null,null,null,None,None
2932751.0,null,null,null,null,null,null,None,None
2912278.0,null,null,null,null,null,null,None,None
2892030.0,null,null,null,null,null,null,None,None
2869077.0,null,null,null,null,null,null,None,None
2932105.0,null,null,null,null,null,null,None,None
2894096.0,null,null,null,null,null,null,None,None
2911845.0,null,null,null,null,null,null,None,None
2909128.0,null,null,null,null,null,null,None,None
372278.0,null,null,null,null,null,null,None,None
1622336.0,null,null,null,null,null,null,None,None
2848337.0,null,null,null,null,null,null,None,None
2872532.0,null,null,null,null,null,null,None,None
2881868.0,209437391.670961,209437391.670961,null,904619073.470865,904619073.470865,null,Direct,Direct
2882135.0,49657799.1327786,49657799.1327786,null,23248564.3970468,23248564.3970468,null,Direct,Direct
2874805.0,null,null,null,null,null,null,None,None
329677.0,null,null,null,null,null,null,None,None
2915661.0,null,null,null,null,null,null,None,None
2907449.0,null,null,null,null,null,null,None,None
2873359.0,null,null,null,null,null,null,None,None
2905518.0,31774000,31774000,null,110001000,110001000,null,Direct,Direct
2841265.0,null,null,null,null,null,null,None,None
2922364.0,null,null,null,null,null,null,None,None
2845160.0,null,null,null,null,null,null,None,None
2930693.0,29662000,29662000,null,8956000,8956000,null,Direct,Direct
1071405.0,null,null,null,null,null,null,None,None
2773485.0,null,null,null,null,null,null,None,None
2822088.0,null,null,null,13466160000,13466160000,null,None,Direct
2900902.0,null,null,null,null,null,null,None,None
2764355.0,95718367.9205509,95718367.9205509,null,149794351.279788,149794351.279788,null,Direct,Direct
2912802.0,null,null,null,null,null,null,None,None
2790332.0,34928000,34928000,null,15525000,15525000,null,Direct,Direct
738523.0,null,null,null,null,null,null,None,None
866781.0,null,null,null,null,null,null,None,None
2927003.0,226000,226000,null,2381000,2381000,null,Direct,Direct
2876550.0,null,null,null,null,null,null,None,None
726754.0,null,null,null,null,null,null,None,None
2960478.0,null,null,null,null,null,null,None,None
2945540.0,null,null,null,null,null,null,None,None
2912982.0,58980000,58980000,null,23320000,23320000,null,Direct,Direct
2881253.0,null,null,null,null,null,null,None,None
2953915.0,10350000,10350000,null,5374000,5374000,null,Direct,Direct
2889395.0,null,null,null,null,null,null,None,None
2871016.0,null,null,null,null,null,null,None,None
2132487.0,null,null,null,null,null,null,None,None
2942872.0,3.01E8,null,3.01E8,3.0194E10,null,3.0194E10,LBR,LBR
2861733.0,null,null,null,null,null,null,None,None
2954863.0,null,null,null,null,null,null,None,None
2872138.0,null,null,null,null,null,null,None,None
2894728.0,6213000,6213000,null,2586000,2586000,null,Direct,Direct
2937247.0,52813520.2611869,52813520.2611869,null,3612685623.27259,3612685623.27259,null,Direct,Direct
2014488.0,null,null,null,null,null,null,None,None
2935370.0,329000,329000,null,78432000,78432000,null,Direct,Direct
2927183.0,null,null,null,null,null,null,None,None
513060.0,null,null,null,null,null,null,None,None
2881467.0,null,null,null,null,null,null,None,None
750057.0,null,null,null,null,null,null,None,None
2863878.0,null,null,null,null,null,null,None,None
2927283.0,null,null,null,null,null,null,None,None
2884044.0,null,null,null,null,null,null,None,None
350701.0,null,null,null,null,null,null,None,None
1784129.0,null,null,null,null,null,null,None,None
2859616.0,null,null,null,null,null,null,None,None
330851.0,null,null,null,null,null,null,None,None
2915297.0,null,null,null,null,null,null,None,None
2794786.0,142420000,142420000,null,114181000,114181000,null,Direct,Direct
2915652.0,null,null,null,null,null,null,None,None
2908951.0,null,null,null,null,null,null,None,None
2855773.0,null,null,null,null,null,null,None,None
2809280.0,null,null,null,null,null,null,None,None
1534969.0,null,null,null,null,null,null,None,None
2831996.0,null,null,null,null,null,null,None,None
2894808.0,null,null,null,null,null,null,None,None
2940620.0,null,null,null,null,null,null,None,None
1359676.0,null,null,null,null,null,null,None,None
2860531.0,null,null,null,null,null,null,None,None
2918442.0,null,null,null,null,null,null,None,None
2858469.0,35741000,35741000,null,18260000,18260000,null,Direct,Direct
2925137.0,null,null,null,null,null,null,None,None
2849028.0,null,null,null,null,null,null,None,None
2915295.0,null,null,null,null,null,null,None,None
2907822.0,null,null,null,null,null,null,None,None
2860704.0,null,null,null,null,null,null,None,None
698322.0,null,null,null,null,null,null,None,None
2941146.0,null,null,null,null,null,null,None,None
2190824.0,null,null,null,null,null,null,None,None
629132.0,null,null,null,null,null,null,None,None
2919202.0,28125000,28125000,null,17694000,17694000,null,Direct,Direct
2890249.0,null,null,null,null,null,null,None,None
2890340.0,null,null,null,null,null,null,None,None
2923655.0,null,null,null,null,null,null,None,None
2942337.0,null,null,null,null,null,null,None,None
2960358.0,null,null,null,null,null,null,None,None
777262.0,null,null,null,null,null,null,None,None
370676.0,null,null,null,null,null,null,None,None
633278.0,null,null,null,null,null,null,None,None
2949889.0,null,null,null,null,null,null,None,None
748687.0,null,null,null,null,null,null,None,None
2903877.0,null,null,null,null,null,null,None,None
2876923.0,null,null,null,null,null,null,None,None
2960138.0,null,null,null,null,null,null,None,None
2950812.0,null,null,null,null,null,null,None,None
1888801.0,null,null,null,null,null,null,None,None
2909537.0,null,null,null,null,null,null,None,None
2824586.0,343000,343000,null,10535000,10535000,null,Direct,Direct
2770643.0,null,null,null,null,null,null,None,None
2268338.0,null,null,null,null,null,null,None,None
754740.0,null,null,null,null,null,null,None,None
2922350.0,null,null,null,null,null,null,None,None
2881513.0,null,null,null,null,null,null,None,None
2474674.0,null,null,null,null,null,null,None,None
2869350.0,null,null,null,null,null,null,None,None
764166.0,null,null,null,null,null,null,None,None
2923109.0,null,null,null,null,null,null,None,None
2920629.0,null,null,null,null,null,null,None,None
762350.0,null,null,null,null,null,null,None,None
351023.0,null,null,null,null,null,null,None,None
1686031.0,null,null,null,null,null,null,None,None
2907965.0,null,null,null,null,null,null,None,None
2857621.0,null,null,null,null,null,null,None,None
1398334.0,null,null,null,null,null,null,None,None
2932349.0,null,null,null,null,null,null,None,None
1536843.0,null,null,null,null,null,null,None,None
2735116.0,14596646.0723742,14596646.0723742,null,237149161.518094,237149161.518094,null,Direct,Direct
2883441.0,null,null,null,null,null,null,None,None
350540.0,null,null,null,null,null,null,None,None
2708797.0,null,null,null,null,null,null,None,None
2892122.0,null,null,null,null,null,null,None,None
2897080.0,null,null,null,null,null,null,None,None
2883995.0,null,null,null,null,null,null,None,None
1013424.0,null,null,null,null,null,null,None,None
2933497.0,3.3758604382E8,null,3.3758604382E8,2.026233722488E10,null,2.026233722488E10,LBR,LBR
2852154.0,null,null,null,null,null,null,None,None
1458522.0,null,null,null,null,null,null,None,None
2917909.0,823000,823000,null,269000,269000,null,Direct,Direct
2865553.0,null,null,null,null,null,null,None,None
2867846.0,null,null,null,null,null,null,None,None
349001.0,null,null,null,null,null,null,None,None
2892655.0,null,null,null,null,null,null,None,None
2932735.0,null,null,null,null,null,null,None,None
2880733.0,3926891060.44155,3926891060.44155,null,96304501323.9188,96304501323.9188,null,Direct,Direct
2950533.0,null,null,null,null,null,null,None,None
2757693.0,null,null,null,null,null,null,None,None
2882151.0,null,null,null,null,null,null,None,None
350733.0,null,null,null,null,null,null,None,None
2795946.0,null,null,null,null,null,null,None,None
2917022.0,null,null,null,null,null,null,None,None
2952784.0,null,null,null,null,null,null,None,None
2935331.0,null,null,null,null,null,null,None,None
1777252.0,null,null,null,null,null,null,None,None
2896467.0,412000,412000,null,5911000,5911000,null,Direct,Direct
2756271.0,null,null,null,null,null,null,None,None
2900382.0,46429000,46429000,null,391489000,391489000,null,Direct,Direct
2889809.0,null,null,null,null,null,null,None,None
2891854.0,null,null,null,null,null,null,None,None
2937820.0,3881000,3881000,null,3135000,3135000,null,Direct,Direct
2892450.0,null,null,null,null,null,null,None,None
971646.0,null,null,null,null,null,null,None,None
2950961.0,null,null,null,null,null,null,None,None
342410.0,null,null,null,null,null,null,None,None
2889969.0,null,null,null,null,null,null,None,None
2872457.0,null,null,null,null,null,null,None,None
2926763.0,203922000,203922000,null,243492000,243492000,null,Direct,Direct
2262604.0,null,null,null,null,null,null,None,None
1411798.0,null,null,null,null,null,null,None,None
2903383.0,null,null,null,null,null,null,None,None
2901430.0,null,null,null,null,null,null,None,None
522814.0,null,null,null,null,null,null,None,None
2498016.0,null,null,null,null,null,null,None,None
2848977.0,null,null,null,null,null,null,None,None
2946651.0,null,null,null,null,null,null,None,None
818289.0,null,null,null,null,null,null,None,None
2926082.0,null,null,null,null,null,null,None,None
2904657.0,560000,560000,null,2551000,2551000,null,Direct,Direct
1946757.0,null,null,null,null,null,null,None,None
2791018.0,null,null,null,null,null,null,None,None
2860473.0,null,null,null,null,null,null,None,None
2921056.0,null,null,null,null,null,null,None,None
953986.0,null,null,null,null,null,null,None,None
2886355.0,null,null,null,null,null,null,None,None
2740979.0,null,null,null,null,null,null,None,None
2777680.0,null,null,null,null,null,null,None,None
1760901.0,null,null,null,null,null,null,None,None
2877404.0,null,null,null,null,null,null,None,None
2886941.0,null,null,null,null,null,null,None,None
2841322.0,16144564727.1087,16144564727.1087,null,47214704555.7059,47214704555.7059,null,Direct,Direct
1164609.0,null,null,null,null,null,null,None,None
2894386.0,null,null,null,null,null,null,None,None
2812959.0,null,null,null,null,null,null,None,None
2876218.0,null,null,null,null,null,null,None,None
845718.0,null,null,null,null,null,null,None,None
2952237.0,null,null,null,null,null,null,None,None
2785106.0,4081260,4081260,null,2203000,2203000,null,Direct,Direct
646913.0,null,null,null,null,null,null,None,None
2465545.0,null,null,null,null,null,null,None,None
2874369.0,null,null,null,null,null,null,None,None
2095739.0,null,null,null,null,null,null,None,None
2907880.0,null,null,null,null,null,null,None,None
1888337.0,null,null,null,null,null,null,None,None
2913329.0,null,null,null,null,null,null,None,None
762390.0,null,null,null,null,null,null,None,None
2340072.0,null,null,null,null,null,null,None,None
2743425.0,null,null,null,null,null,null,None,None
2959408.0,null,null,null,null,null,null,None,None
2745848.0,null,null,null,null,null,null,None,None
2854441.0,1.394492327E10,null,1.394492327E10,5.0849227939E11,null,5.0849227939E11,LBR,LBR
2884263.0,null,null,null,null,null,null,None,None
2879599.0,null,null,null,null,null,null,None,None
2951157.0,null,null,null,null,null,null,None,None
2860201.0,83490000,83490000,null,46744000,46744000,null,Direct,Direct
1546619.0,null,null,null,null,null,null,None,None
2739509.0,null,null,null,null,null,null,None,None
2934365.0,null,null,null,null,null,null,None,None
2722759.0,7396000,7396000,null,10275000,10275000,null,Direct,Direct
2854079.0,null,null,null,null,null,null,None,None
2907835.0,null,null,null,null,null,null,None,None
2819441.0,null,null,null,null,null,null,None,None
2924183.0,null,null,null,null,null,null,None,None
2939472.0,null,null,null,null,null,null,None,None
2854212.0,null,null,null,null,null,null,None,None
2916409.0,null,null,null,null,null,null,None,None
2761960.0,null,null,null,null,null,null,None,None
2836565.0,8688000,8688000,null,5965000,5965000,null,Direct,Direct
2863170.0,null,null,null,null,null,null,None,None
2883390.0,null,null,null,null,null,null,None,None
2944124.0,null,null,null,null,null,null,None,None
745848.0,null,null,null,null,null,null,None,None
